Current_Rep,Seller,Date,Doc_Type,Doc_No,Customer,Customer_Group,Material_Code,Amount,Sales_Qty,Ship_To_State,Billing_Country,Material_Name,Broad_Phase,Product_Phase,Particle_size,Pore_size,ID_(mm),Length_(mm),List_price,Price_Floor,Specification
Sales Rep B,Sales Rep A,3/17/2025,Standard Sales Order,SO2023000096,ACCT_0551_CJQ,ACCT_0551,FAKE-00347,3906.36,2,PA,USA,"HPLC Column,  Zenix-C SEC-300",SEC,Zenix-C SEC,3,300,7.8,200,1829.0,1371.75,7.8mmx200mm
Sales Rep C,Sales Rep A,4/3/2025,Standard Sales Order,SO2024000097,ACCT_0551_MYC,ACCT_0551,FAKE-00347,3528.48,2,OK,USA,"HPLC Column,  Zenix-C SEC-300",SEC,Zenix-C SEC,3,300,7.8,200,1921.0,1440.75,7.8mmx200mm
Sales Rep B,Sales Rep C,1/25/2025,Standard Sales Order,SO2025000098,ACCT_0551_CJG,ACCT_0551,FAKE-00347,3476.61,3,,United Kingdom,"HPLC Column,  Proteomix HIC Propyl-NP5",HIC,Proteomix HIC Propyl,5,NP,4.6,35,1225.0,918.75,4.6mmx35mm
Sales Rep C,Sales Rep A,12/26/2024,Standard Sales Order,SO2023000099,ACCT_0551_ZDK,ACCT_0551,FAKE-00347,410.73,1,MA,USA,"HPLC Column, TweenTrap",Tween,TweenTrap,5,NP,4.6,35,419.57,345.96,4.6mmx35mm
Sales Rep A,Sales Rep B,11/24/2024,Standard Sales Order,SO2024000100,ACCT_0551_GIP,ACCT_0551,FAKE-00347,612.46,1,,Singapore,"HPLC Column,  SRT-10 SEC-300",SEC,SRT-10 SEC,10,300,30,300,691.25,594.21,30mmx300mm
Sales Rep A,Sales Rep D,11/23/2024,Standard Sales Order,SO2025000101,ACCT_0551_UBL,ACCT_0551,FAKE-00347,282.35,1,NC,USA,"HPLC Column,  Proteomix RP-1000",RP,Proteomix RP,5,1000,2.1,50,336.75,240.92,2.1mmx50mm
Sales Rep D,Sales Rep D,4/8/2025,Standard Sales Order,SO2023000102,ACCT_0878_EXF,ACCT_0878,FAKE-00490,1138.49,1,CA,USA,"HPLC Column,  Zenix SEC-150",SEC,Zenix SEC,3,150,2.1,50,875.76,749.87,2.1mmx50mm
Sales Rep B,Sales Rep D,11/14/2024,Standard Sales Order,SO2024000103,ACCT_0878_ZZU,ACCT_0878,FAKE-00758,125.1,1,CA,USA,Frit PEEK 2um .062x.065x.250,Accessories,Precolumn Filter,Null,Null,Null,Null,139.0,125.1,Null
Sales Rep D,Sales Rep C,7/13/2025,Standard Sales Order,SO2025000104,ACCT_0878_NEL,ACCT_0878,FAKE-01194,4815.2,1,PA,USA,"HPLC Column, SRT SEC-2000",SEC,SRT SEC,5,2000,10,300,3704.0,3148.4,10mmx300mm
Sales Rep D,Sales Rep D,10/11/2024,Standard Sales Order,SO2023000105,ACCT_0878_BAK,ACCT_0878,FAKE-01194,389.3,1,,Germany,"Iso-Prep 21.2mm Filter, 2um",Accessories,Precolumn Filter,Null,Null,Null,Null,458.0,389.3,Null
Sales Rep A,Sales Rep B,9/15/2024,Standard Sales Order,SO2024000106,ACCT_0878_MXI,ACCT_0878,FAKE-01194,38522.4,20,MD,USA,"HPLC Column,  Antibodix WCX NP5 PEEK",IEX,Antibodix WCX,5,NP,4.6,250,1932.0,1449.0,4.6mmx250mm
Sales Rep D,Sales Rep D,8/25/2025,Standard Sales Order,SO2025000107,ACCT_0878_BQO,ACCT_0878,FAKE-01130,4583.8,2,CA,USA,"HPLC Column,  Zenix SEC-300",SEC,Zenix SEC,3,300,4.6,150,1763.0,1586.7,4.6mmx150mm
Sales Rep C,Sales Rep D,9/9/2023,Standard Sales Order,SO2023000108,ACCT_0878_XTI,ACCT_0878,FAKE-00837,1446.53,1,CA,USA,"HPLC Column,  Zenix-C SEC-300",SEC,Zenix-C SEC,3,300,4.6,50,1458.98,1215.95,4.6mmx50mm
Sales Rep C,Sales Rep A,3/18/2025,Standard Sales Order,SO2024000109,ACCT_0878_GLN,ACCT_0878,FAKE-01034,9269.0,10,CA,USA,"HPLC Column,  Zenix SEC-300",SEC,Zenix SEC,3,300,4.6,50,713.0,641.7,4.6mmx50mm
Sales Rep B,Sales Rep C,3/5/2025,Standard Sales Order,SO2025000110,ACCT_0878_NTM,ACCT_0878,FAKE-01082,354.45,1,NY,USA,"HPLC Column, Sepax, Carbomix Pb-NP5, 8% Crosslinkage",Carbomix,Carbomix Pb,5,NP,4.6,300,390.69,291.58,4.6mmx300mm
Sales Rep D,Sales Rep B,1/10/2025,Standard Sales Order,SO2023000111,ACCT_0878_NGQ,ACCT_0878,FAKE-00490,647.4,1,NJ,USA,"HPLC Column, Sepax, Carbomix K-NP5, 8% Crosslinkage",Carbomix,Carbomix K,5,NP,4.6,50,498.0,373.5,4.6mmx50mm
Sales Rep C,Sales Rep B,10/15/2024,Standard Sales Order,SO2024000112,ACCT_0878_KWD,ACCT_0878,FAKE-00623,2141.32,2,,Switzerland,"HPLC Column,Carbomix Pb-NP5, 8% Crosslinkage",Carbomix,Carbomix Pb,5,NP,7.8,100,1271.0,1070.66,7.8mmx100mm
Sales Rep D,Sales Rep D,6/2/2025,Standard Sales Order,SO2025000113,ACCT_0878_OEQ,ACCT_0878,FAKE-01034,1309.83,1,CA,USA,"HPLC Column,  SRT-C SEC-500",SEC,SRT-C SEC,5,500,4.6,250,1564.0,1016.6,4.6mmx250mm
Sales Rep D,Sales Rep B,9/22/2024,Standard Sales Order,SO2023000114,ACCT_0878_XEQ,ACCT_0878,FAKE-00490,1229.05,1,,South Korea,"Proteomix HIC-ADC DARx Phenyl, 4.6 x 100 mm",HIC,Proteomix HIC Phenyl,5,NP,4.6,100,1275.0,956.25,4.6mmx100mm
Sales Rep C,Sales Rep B,5/11/2025,Standard Sales Order,SO2024000115,ACCT_0878_YKE,ACCT_0878,FAKE-01194,826.43,1,MA,USA,"HPLC Column,  Bio-C18",RP,Bio-C18,5,300,4.6,250,726.35,590.78,4.6mmx250mm
Sales Rep C,Sales Rep A,5/14/2025,Standard Sales Order,SO2025000116,ACCT_0878_BNT,ACCT_0878,FAKE-00758,1247.8,1,,France,"HPLC Column,  Zenix SEC-150",SEC,Zenix SEC,3,150,7.8,50,1108.59,978.2,7.8mmx50mm
Sales Rep B,Sales Rep C,10/1/2024,Standard Sales Order,SO2023000117,ACCT_0878_FNZ,ACCT_0878,FAKE-01082,2462.48,2,CA,USA,"HPLC Column,  SRT SEC-100",SEC,SRT SEC,5,100,7.8,300,1298.15,1036.72,7.8mmx300mm
Sales Rep A,Sales Rep A,2/22/2025,Standard Sales Order,SO2024000118,ACCT_0878_FMO,ACCT_0878,FAKE-01130,1777.32,2,MA,USA,"HPLC Column,  Zenix SEC-300 PEEK",SEC,Zenix SEC,3,300,4.6,300,778.03,621.54,4.6mmx300mm
Sales Rep C,Sales Rep B,2/28/2025,Standard Sales Order,SO2025000119,ACCT_0878_ICG,ACCT_0878,FAKE-00758,2012.4,1,NJ,USA,"HPLC Column,  Proteomix HIC Ethyl-NP5",HIC,Proteomix HIC Ethyl,5,NP,4.6,100,1548.0,1393.2,4.6mmx100mm
Sales Rep C,Sales Rep B,7/22/2025,Standard Sales Order,SO2023000120,ACCT_0878_IYX,ACCT_0878,FAKE-01184,62972.0,20,WI,USA,"HPLC Column,  Zenix-C SEC-300",SEC,Zenix-C SEC,3,300,7.8,300,2422.0,2179.8,7.8mmx300mm
Sales Rep D,Sales Rep D,7/29/2025,Standard Sales Order,SO2024000121,ACCT_0878_NFB,ACCT_0878,FAKE-01034,853.94,1,,Netherlands,"HPLC Column,  HP-C18",RP,HP-C18,3,120,2,10,832.02,650.47,2.1mmx10mm
Sales Rep D,Sales Rep D,11/18/2024,Standard Sales Order,SO2025000122,ACCT_0878_JJE,ACCT_0878,FAKE-01194,2076.38,2,CA,USA,"HPLC Column,  Bio-C4",RP,Bio-C4,5,300,4.6,250,963.49,860.68,4.6mmx250mm
Sales Rep A,Sales Rep D,3/10/2025,Standard Sales Order,SO2023000123,ACCT_0646_QRC,ACCT_0646,FAKE-00121,3666.0,20,,United Kingdom,PEEK coupler,Accessories,Coupler,Null,Null,Null,Null,141.0,126.9,Null
Sales Rep D,Sales Rep D,5/17/2025,Standard Sales Order,SO2024000124,ACCT_0646_NDE,ACCT_0646,FAKE-01246,1514.3,2,CA,USA,"HPLC Column,  Mono GPC-300",SEC,Mono GPC,30,300,10,300,582.42,436.28,10mmx300mm
Sales Rep C,Sales Rep C,7/24/2025,Standard Sales Order,SO2025000125,ACCT_0646_VPU,ACCT_0646,FAKE-01225,2725.84,2,IA,USA,"HPLC Column,  Mono GPC-500",SEC,Mono GPC,5,500,7.8,300,1610.0,1207.5,7.8mmx300mm
Sales Rep C,Sales Rep B,12/15/2024,Standard Sales Order,SO2023000126,ACCT_0646_ESV,ACCT_0646,FAKE-01147,4010.32,1,CA,USA,"HPLC Column,  SRT-C SEC-300",SEC,SRT-C SEC,5,300,10,300,3360.0,2856.0,10mmx300mm
Sales Rep A,Sales Rep C,7/12/2025,Standard Sales Order,SO2024000127,ACCT_0646_ABM,ACCT_0646,FAKE-01187,1649.06,1,MA,USA,"Repack HPLC Column, SRT-10C, SEC-300",Service,Packing Service,10,300,21.2,300,1268.51,1120.58,21.2mmx300mm
Sales Rep C,Sales Rep A,6/10/2025,Standard Sales Order,SO2025000128,ACCT_0646_ZMU,ACCT_0646,FAKE-01034,867.91,1,MD,USA,"HPLC Column,  Proteomix WCX-NP3",IEX,Proteomix WCX,3,NP,2.1,100,667.62,496.54,2.1mmx100mm
Sales Rep B,Sales Rep A,7/9/2025,Standard Sales Order,SO2023000129,ACCT_0646_RGZ,ACCT_0646,FAKE-01147,684.26,1,,South Korea,Cytiva 15um Source 15-RPC resin in 10X150 mm column,Service,Packing Service,Null,Null,Null,Null,554.57,407.38,Null
Sales Rep A,Sales Rep C,8/30/2024,Standard Sales Order,SO2024000130,ACCT_0646_SER,ACCT_0646,FAKE-01246,33667.0,20,OK,USA,"Sepax Protein standard for Size Exclusion Chromatography (SEC-1000 and SEC-2000) and used for general correlation of elution time vs. protein MW (5 vials, 50ul/vial) -Thyroglobulin (1 mg/mL) -Uracil (0.1 mg/mL)",Sepax Protein Standard,Sepax Protein Standard,Null,Null,Null,Null,1334.69,1178.86,Null
Sales Rep C,Sales Rep B,1/29/2025,Service sales order,SO2025000131,ACCT_0646_UDM,ACCT_0646,FAKE-00238,2769.32,2,,Denmark,SLCMS_Emmune_12_24_2023,Service,Third Party Service,Null,Null,Null,Null,1065.12,933.13,Null
Sales Rep D,Sales Rep D,5/13/2025,Standard Sales Order,SO2023000132,ACCT_0646_LBM,ACCT_0646,FAKE-01225,449.5,1,,Belgium,SLC_Lonza_03_04_24_2,Service,Purification Service,Null,Null,Null,Null,345.77,297.81,Null
Sales Rep D,Sales Rep C,8/5/2025,Standard Sales Order,SO2024000133,ACCT_0646_SPN,ACCT_0646,FAKE-00289,4068.0,4,MA,USA,SLMS-SLMS_Emmune_04_20_2023,Service,Third Party Service,Null,Null,Null,Null,782.31,582.85,Null
Sales Rep A,Sales Rep B,11/9/2023,Standard Sales Order,SO2025000134,ACCT_0646_QCU,ACCT_0646,FAKE-01160,576.29,1,,Germany,SPORQ-ULTRA050223,Service,Packing Service,Null,Null,Null,Null,530.21,374.75,Null
Sales Rep A,Sales Rep C,1/17/2025,Standard Sales Order,SO2023000135,ACCT_0646_SUI,ACCT_0646,FAKE-01201,686.72,2,CA,USA,Precolumn Filter with 2 µm PEEK frit for column with particle size 5 µm and 10 µm,Accessories,Precolumn Filter,Null,Null,Null,Null,264.12,200.61,Null
Sales Rep C,Sales Rep A,2/7/2025,Standard Sales Order,SO2024000136,ACCT_0646_SHF,ACCT_0646,FAKE-00969,1057.52,2,CA,USA,"HPLC Column,  Proteomix SAX-NP10",IEX,Proteomix SAX,10,NP,4.6,50,406.74,353.62,4.6mmx50mm
Sales Rep B,Sales Rep B,3/13/2025,Standard Sales Order,SO2025000137,ACCT_0646_ZEB,ACCT_0646,FAKE-01225,7819.5,3,WA,USA,"HPLC Column,  Zenix-C SEC-80",SEC,Zenix-C SEC,3,80,4.6,300,2005.0,1503.75,4.6mmx300mm
Sales Rep C,Sales Rep B,2/13/2025,Standard Sales Order,SO2023000138,ACCT_0646_XWR,ACCT_0646,FAKE-00044,6847.4,20,WA,USA,Cytiva 30um Source 30-RPC resin in 50.0 X250 mm column,Service,Packing Service,Null,Null,Null,Null,263.36,205.56,Null
Sales Rep A,Sales Rep C,9/21/2024,Standard Sales Order,SO2024000139,ACCT_0646_RFT,ACCT_0646,FAKE-00388,1573.63,1,,Germany,"HPLC Column,  SRT SEC-300",SEC,SRT SEC,5,300,7.8,150,1369.0,1026.75,7.8mmx150mm
Sales Rep B,Sales Rep C,10/22/2024,Standard Sales Order,SO2025000140,ACCT_0646_PRI,ACCT_0646,FAKE-01253,1911.82,1,,Switzerland,"HPLC Column,  SRT-10 SEC-300",SEC,SRT-10 SEC,10,300,10,300,1470.63,1280.27,10mmx300mm
Sales Rep D,Sales Rep A,7/20/2025,Standard Sales Order,SO2023000141,ACCT_0646_KJW,ACCT_0646,FAKE-01088,1591.77,1,CA,USA,SLCMS-Emmune20240709,Service,Third Party Service,Null,Null,Null,Null,1243.28,961.45,Null
Sales Rep B,Sales Rep D,10/7/2024,Standard Sales Order,SO2024000142,ACCT_0646_MPK,ACCT_0646,FAKE-00006,13923.0,2,NC,USA,"HPLC Column,  SRT-10 SEC-300",SEC,SRT-10 SEC,10,300,21.2,300,5355.0,4551.75,21.2mmx300mm
Sales Rep A,Sales Rep D,4/25/2025,Standard Sales Order,SO2025000143,ACCT_0646_HYR,ACCT_0646,FAKE-00006,693.23,1,MD,USA,"HPLC Guard Column, BioMix SEC-300",SEC,BioMIX SEC,3,300,4.6,50,735.47,545.28,4.6mmx50mm
Sales Rep D,Sales Rep A,5/15/2025,Standard Sales Order,SO2023000144,ACCT_0646_ODO,ACCT_0646,FAKE-01246,1333.72,1,PA,USA,SLCMS_Emmune_10_25_2023,Service,Third Party Service,Null,Null,Null,Null,1025.94,803.35,Null
Sales Rep C,Sales Rep D,3/23/2025,Standard Sales Order,SO2024000145,ACCT_0646_CWZ,ACCT_0646,FAKE-00648,1467.7,1,MA,USA,"HPLC Column,  PolyRP-NP3",RP,PolyRP,3,NP,4.6,250,1129.0,1016.1,4.6mmx250mm
Sales Rep D,Sales Rep B,7/24/2025,Standard Sales Order,SO2025000146,ACCT_0646_DCL,ACCT_0646,FAKE-00647,945.52,1,CO,USA,"HPLC Column,  Proteomix RP-300",RP,Proteomix RP,5,300,4.6,100,855.0,641.25,4.6mmx100mm
Sales Rep A,Sales Rep A,12/1/2024,Standard Sales Order,SO2023000147,ACCT_0646_AZH,ACCT_0646,FAKE-01266,17691.3,10,CA,USA,"HPLC Column,  Proteomix SCX-NP1.7",IEX,Proteomix SCX,1.7,NP,2.1,100,1360.87,1096.54,2.1mmx100mm
Sales Rep C,Sales Rep C,12/27/2024,Standard Sales Order,SO2024000148,ACCT_0646_RNN,ACCT_0646,FAKE-00238,488.62,1,MA,USA,"HPLC Column, SRT SEC-2000",SEC,SRT SEC,5,2000,10,300,375.86,285.28,10mmx300mm
Sales Rep A,Sales Rep C,8/1/2025,Standard Sales Order,SO2025000149,ACCT_0646_FNP,ACCT_0646,FAKE-00647,665.41,1,MA,USA,Source 15RPC,Service,Packing Service,15,Null,75,250,616.3,533.25,75.0mmx250mm
Sales Rep A,Sales Rep C,10/1/2024,Standard Sales Order,SO2023000150,ACCT_0646_OSO,ACCT_0646,FAKE-00920,3529.28,2,MD,USA,SLC_Takeda_ 03_07_2024_2,Service,Method Development Service,Null,Null,Null,Null,1426.51,1102.06,Null
Sales Rep A,Sales Rep C,6/1/2024,Standard Sales Order,SO2024000151,ACCT_0646_QQH,ACCT_0646,FAKE-01088,2214.24,3,,Germany,"HPLC Column,  Polar-Imidazole",HILIC,Polar-Imidazole,5,120,2.1,100,567.75,459.1,2.1mmx100mm
Sales Rep C,Sales Rep C,11/19/2024,Standard Sales Order,SO2025000152,ACCT_0646_NEX,ACCT_0646,FAKE-00902,1596.22,1,IN,USA,"HPLC Column,  Zenix SEC-100",SEC,Zenix SEC,3,100,4.6,150,1679.0,1259.25,4.6mmx150mm
Sales Rep D,Sales Rep B,9/8/2024,Standard Sales Order,SO2023000153,ACCT_0646_YCJ,ACCT_0646,FAKE-01246,4869.0,2,NC,USA,"HPLC Column, BioMix SEC-300",SEC,BioMIX SEC,3,300,7.8,300,2705.0,2434.5,7.8mmx300mm
Sales Rep C,Sales Rep C,7/29/2025,Service sales order,SO2024000154,ACCT_0646_LQF,ACCT_0646,FAKE-00540,4083.2,10,,India,SAFF_Relay_06192024,Service,Null,Null,Null,Null,Null,467.3,408.32,Null
Sales Rep B,Sales Rep C,8/16/2025,Standard Sales Order,SO2025000155,ACCT_0646_IQN,ACCT_0646,FAKE-00402,2633.97,3,CA,USA,Cytiva 15um Source 15-RPC resin in 10X200 mm column,Service,Packing Service,Null,Null,Null,Null,675.38,510.16,Null
Sales Rep B,Sales Rep A,3/10/2024,Standard Sales Order,SO2023000156,ACCT_0646_HJV,ACCT_0646,FAKE-00402,3461.8,10,NY,USA,SLCMS-Emmune20240521_1,Service,Third Party Service,Null,Null,Null,Null,266.29,225.61,Null
Sales Rep C,Sales Rep A,12/26/2024,Standard Sales Order,SO2024000157,ACCT_0646_URK,ACCT_0646,FAKE-00098,5265.0,20,,South Korea,Sepax Monomix H2P SAX,Tween,Monomix H2P SAX,40,NP,2.1,50,202.5,178.36,2.1mmx50mm
Sales Rep A,Sales Rep A,5/7/2025,Standard Sales Order,SO2025000158,ACCT_0646_ENC,ACCT_0646,FAKE-01034,29523.0,10,CA,USA,"HPLC Column,  Zenix SEC-300",SEC,Zenix SEC,3,300,7.8,300,2271.0,2043.9,7.8mmx300mm
Sales Rep B,Sales Rep A,8/24/2025,Standard Sales Order,SO2023000159,ACCT_0646_ECN,ACCT_0646,FAKE-00540,1450.72,4,IN,USA,SLMS-Emmune060622,Service,Third Party Service,Null,Null,Null,Null,350.0,286.7,Null
Sales Rep C,Sales Rep C,1/4/2025,Standard Sales Order,SO2024000160,ACCT_0646_KZV,ACCT_0646,FAKE-00969,3741.27,3,CA,USA,"HPLC Column,  SRT SEC-750",SEC,SRT SEC,5,750,7.8,300,959.3,815.77,7.8mmx300mm
Sales Rep B,Sales Rep D,11/10/2024,Standard Sales Order,SO2025000161,ACCT_0646_FZR,ACCT_0646,FAKE-01260,12145.0,10,CA,USA,"HPLC Column,  Bio-C4",RP,Bio-C4,5,300,21.2,250,1013.59,834.19,21.2mmx250mm
Sales Rep B,Sales Rep A,1/8/2025,Standard Sales Order,SO2023000162,ACCT_0646_SWX,ACCT_0646,FAKE-00837,1624.92,2,CA,USA,SLCMS-Emmune_20241111,Service,Third Party Service,Null,Null,Null,Null,655.83,561.73,Null
Sales Rep B,Sales Rep B,6/4/2025,Standard Sales Order,SO2024000163,ACCT_0646_ZKA,ACCT_0646,FAKE-00920,16903.4,10,MA,USA,SLC_LonzaPQ3_04_12_2023,Service,Purification Service,Null,Null,Null,Null,1300.26,1087.15,Null
Sales Rep C,Sales Rep B,2/22/2025,Standard Sales Order,SO2025000164,ACCT_0646_VNR,ACCT_0646,FAKE-00174,1623.2,4,MA,USA,"HPLC Column,  SRT SEC-300",SEC,SRT SEC,5,300,4.6,300,322.24,260.31,4.6mmx300mm
Sales Rep A,Sales Rep C,3/11/2025,Standard Sales Order,SO2023000165,ACCT_0646_TXJ,ACCT_0646,FAKE-01213,954.45,1,,Poland,Cytiva 15um Source 15-RPC resin in 21.2X250 mm column,Service,Packing Service,Null,Null,Null,Null,734.19,530.86,Null
Sales Rep A,Sales Rep C,8/5/2024,Standard Sales Order,SO2024000166,ACCT_0646_EHF,ACCT_0646,FAKE-01187,37972.8,20,Telangana,USA,"HPLC Column,  Zenix-C SEC-300",SEC,Zenix-C SEC,3,300,7.8,300,1460.49,1152.85,7.8mmx300mm
Sales Rep B,Sales Rep A,2/10/2025,Standard Sales Order,SO2025000167,ACCT_0646_RTC,ACCT_0646,FAKE-00010,305.05,1,,Netherlands,"HPLC Column,  Proteomix HIC Ethyl-NP5",HIC,Proteomix HIC Ethyl,5,NP,4.6,100,264.96,198.47,4.6mmx100mm
Sales Rep A,Sales Rep A,12/2/2023,Standard Sales Order,SO2023000168,ACCT_0646_OTF,ACCT_0646,FAKE-01000,8345.5,10,,United Kingdom,"HPLC Column,  SRT-10C SEC-500",SEC,SRT-10C SEC,10,500,4.6,300,641.96,529.5,4.6mmx300mm
Sales Rep C,Sales Rep A,5/11/2025,Standard Sales Order,SO2024000169,ACCT_0646_DCY,ACCT_0646,FAKE-00801,521.95,1,,United Kingdom,"HPLC Column,  HP-SAX(II)",Mixed Mode,HP-SAX(II),5,120,4.6,250,803.0,521.95,4.6mmx250mm
Sales Rep B,Sales Rep B,8/26/2025,Standard Sales Order,SO2025000170,ACCT_0646_UGF,ACCT_0646,FAKE-00006,5505.45,3,FL,USA,Source 15RPC,Service,Packing Service,15,Null,75,250,1411.65,1244.9,75.0mmx250mm
Sales Rep C,Sales Rep B,5/25/2025,Standard Sales Order,SO2023000171,ACCT_0646_WQU,ACCT_0646,FAKE-00072,3564.12,3,IA,USA,"HPLC Column,  Proteomix HIC Ethyl-NP5",HIC,Proteomix HIC Ethyl,5,NP,7.8,100,1317.93,1090.84,7.8mmx100mm
Sales Rep A,Sales Rep B,2/2/2025,Standard Sales Order,SO2024000172,ACCT_0646_GYJ,ACCT_0646,FAKE-01213,877.8,1,CA,USA,"HPLC Column,  Zenix-C SEC-100",SEC,Zenix-C SEC,3,100,4.6,300,675.23,520.64,4.6mmx300mm
Sales Rep B,Sales Rep C,9/18/2024,Standard Sales Order,SO2025000173,ACCT_0646_PZV,ACCT_0646,FAKE-00540,1132.16,2,CA,USA,"HPLC Column,  Proteomix SCX-NP1.7",IEX,Proteomix SCX,1.7,NP,2.1,30,465.25,329.13,2.1mmx33mm
Sales Rep A,Sales Rep B,1/5/2025,Standard Sales Order,SO2023000174,ACCT_0646_GNP,ACCT_0646,FAKE-01253,2856.1,1,NJ,USA,"HPLC Column,  Zenix-C SEC-80",SEC,Zenix-C SEC,3,80,7.8,300,2197.0,1537.9,7.8mmx300mm
Sales Rep C,Sales Rep D,4/26/2025,Standard Sales Order,SO2024000175,ACCT_0646_DWI,ACCT_0646,FAKE-01173,4417.53,3,FL,USA,"HPLC Column,  Unix-C SEC-300",SEC,Unix-C SEC,1.8,300,4.6,150,1132.7,841.05,4.6mmx150mm
Sales Rep A,Sales Rep C,12/4/2024,Standard Sales Order,SO2025000176,ACCT_0646_AKJ,ACCT_0646,FAKE-01140,2198.04,2,CA,USA,"HPLC Column,  SRT-C SEC-2000",SEC,SRT-C SEC,5,2000,4.6,300,845.4,705.05,4.6mmx300mm
Sales Rep D,Sales Rep C,3/10/2025,Standard Sales Order,SO2023000177,ACCT_0646_XAQ,ACCT_0646,FAKE-01088,1063.13,1,IN,USA,SLCMS-Emmune091222,Service,Third Party Service,Null,Null,Null,Null,1123.66,920.94,Null
Sales Rep D,Sales Rep B,3/5/2025,Standard Sales Order,SO2024000178,ACCT_0646_QVE,ACCT_0646,FAKE-00719,1022.97,1,CA,USA,"HPLC Column,  Proteomix HIC Butyl-NP1.7",HIC,Proteomix HIC Butyl,1.7,NP,4.6,100,786.9,589.34,4.6mmx100mm
Sales Rep A,Sales Rep A,11/25/2024,Standard Sales Order,SO2025000179,ACCT_0646_SLT,ACCT_0646,FAKE-00515,1730.34,1,WI,USA,"HPLC Column,  Zenix-C SEC-300",SEC,Zenix-C SEC,3,300,7.8,300,1331.03,1087.09,7.8mmx300mm
Sales Rep A,Sales Rep C,12/13/2023,Standard Sales Order,SO2023000180,ACCT_0646_SHX,ACCT_0646,FAKE-00252,2406.66,3,CA,USA,"HPLC Column,  Zenix-C SEC-80",SEC,Zenix-C SEC,3,80,4.6,50,738.0,553.5,4.6mmx50mm
Sales Rep B,Sales Rep B,2/1/2025,Standard Sales Order,SO2024000181,ACCT_0646_AWJ,ACCT_0646,FAKE-00126,2623.46,2,CA,USA,"HPLC Column, SRT SEC-2000",SEC,SRT SEC,5,2000,4.6,300,1015.19,800.88,4.6mmx300mm
Sales Rep C,Sales Rep C,6/17/2022,Standard Sales Order,SO2025000182,ACCT_0646_UYT,ACCT_0646,FAKE-00118,1921.06,1,CA,USA,Dupont AmberChrom TQ1,Service,Packing Service,Null,Null,Null,Null,1477.74,1196.39,21.2mmx250mm
Sales Rep A,Sales Rep A,12/6/2024,Standard Sales Order,SO2023000183,ACCT_0646_JAV,ACCT_0646,FAKE-00876,2793.45,5,,Netherlands,"HPLC Column,  Zenix-C SEC-300",SEC,Zenix-C SEC,3,300,4.6,300,429.76,371.13,4.6mmx300mm
Sales Rep D,Sales Rep B,5/27/2025,Standard Sales Order,SO2024000184,ACCT_0646_DDW,ACCT_0646,FAKE-01246,741.88,1,CA,USA,"HPLC Column, Sepax, Carbomix Pb-NP5, 8% Crosslinkage",Carbomix,Carbomix Pb,5,NP,7.8,50,570.68,493.85,7.8mmx50mm
Sales Rep B,Sales Rep D,1/1/2022,Standard Sales Order,SO2025000185,ACCT_0646_SSP,ACCT_0646,FAKE-01184,2130.26,2,CO,USA,"HPLC Column,  Proteomix SAX-NP10",IEX,Proteomix SAX,10,NP,4,10,819.33,587.76,4mmx10mm
Sales Rep A,Sales Rep A,7/30/2025,Standard Sales Order,SO2023000186,ACCT_0646_IAI,ACCT_0646,FAKE-01246,1008.12,2,PA,USA,"Iso-Prep 21.2mm Filter, 2um",Accessories,Precolumn Filter,Null,Null,Null,Null,458.0,412.2,Null
Sales Rep C,Sales Rep A,12/24/2024,Standard Sales Order,SO2024000187,ACCT_0646_NDY,ACCT_0646,FAKE-00724,1178.67,1,MA,USA,"HPLC Column,  SRT-C SEC-300",SEC,SRT-C SEC,5,300,7.8,50,980.03,781.48,7.8mmx50mm
Sales Rep D,Sales Rep B,11/10/2023,Standard Sales Order,SO2025000188,ACCT_0646_IQY,ACCT_0646,FAKE-00623,11488.5,10,MA,USA,SAFF_Abbvie_01_15_2025,Service,Affinity,Null,Null,Null,Null,1028.28,887.14,Null
Sales Rep C,Sales Rep A,12/17/2024,Standard Sales Order,SO2023000189,ACCT_0646_UIV,ACCT_0646,FAKE-00943,5599.0,20,GA,USA,Cytiva 15um Source 15-Q resin in 50.0 X250 mm column,Packing Service,Cytiva 15um Source 15-Q,Null,Null,Null,Null,215.35,164.15,Null
Sales Rep D,Sales Rep A,5/23/2025,Standard Sales Order,SO2024000190,ACCT_0646_FFR,ACCT_0646,FAKE-01034,13656.8,20,CA,USA,Proteomix SCX-NP1.7,IEX,Proteomix SCX,1.7,NP,2.1,150,604.88,479.93,2.1mmx150mm
Sales Rep C,Sales Rep C,9/1/2024,Standard Sales Order,SO2025000191,ACCT_0646_VXG,ACCT_0646,FAKE-00568,1684.93,1,CA,USA,Precolumn Filter with 2 µm PEEK frit for column with particle size 5 µm and 10 µm,Accessories,Precolumn Filter,Null,Null,Null,Null,1434.87,1026.8,Null
Sales Rep B,Sales Rep B,3/30/2025,Standard Sales Order,SO2023000192,ACCT_0646_BPH,ACCT_0646,FAKE-00864,6021.1,10,MO,USA,"6.6 x 100 col. 2 x adj ep - Sepax logo, REV B for EZ system",FPLC Empty Column,Generik FPLC Empty Column AA,Null,Null,Null,Null,537.0,456.45,0.07 - 2.38 ml
