Current_Rep,Seller,Date,Doc_Type,Doc_No,Customer,Customer_Group,Material_Code,Amount,Sales_Qty,Ship_To_State,Billing_Country,Material_Name,Broad_Phase,Product_Phase,Particle_size,Pore_size,ID_(mm),Length_(mm),List_price,Price_Floor,Specification
Sales Rep D,Sales Rep D,4/12/2023,Invoice,SO2024011488,Account_0041_MDR,Account_0041,FAKE-00005,2802.5,5,NH,USA,"Phenyl, 5μm, 1000Å, 2.1×250 mm",Accessories,Phenyl,5,1000,2.1,250,712.73,536.19,2.1x250mm
Sales Rep D,Sales Rep D,5/29/2023,Invoice,SO2023001029,Account_0041_VVH,Account_0041,FAKE-00001,1703.82,2,CA,USA,"C18, 3μm, 300Å, 4.6×250 mm",SEC,C18,3,300,4.6,250,918.75,758.07,4.6x250mm
Sales Rep B,Sales Rep B,10/21/2024,Invoice,SO2024014791,Account_0041_ZVS,Account_0041,FAKE-00018,4337.43,3,IL,USA,"Affinity Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1487.21,1085.85,4.6x150mm
Sales Rep D,Sales Rep D,9/5/2023,Invoice,SO2025012881,Account_0041_DDU,Account_0041,FAKE-00003,1183.2,4,,India,"Zenix SEC, 3μm, 1000Å, 2.1×50 mm",SEC,Zenix SEC,3,1000,2.1,50,339.83,281.8,2.1x50mm
Sales Rep B,Sales Rep B,4/3/2025,Invoice,SO2024006376,Account_0041_OFY,Account_0041,FAKE-01203,4243.0,4,ID,USA,"Proteomix SEC, 5μm, 1000Å, 7.8×150 mm",IEX,Proteomix SEC,5,1000,7.8,150,1110.49,828.68,7.8x150mm
Sales Rep A,Sales Rep A,3/21/2025,Credit Memo,SO2024014326,Account_0041_TWR,Account_0041,FAKE-00052,1061.68,4,WY,USA,"Proteomix SAX, 3μm, 1000Å, 2.1×50 mm",Carbomix,Proteomix SAX,3,1000,2.1,50,289.87,249.65,2.1x50mm
Sales Rep D,Sales Rep D,6/15/2025,Invoice,SO2024009064,Account_0041_HBG,Account_0041,FAKE-00084,2381.26,2,ND,USA,"Zenix SEC, 10μm, 1000Å, 7.8×250 mm",SEC,Zenix SEC,10,1000,7.8,250,1287.08,1184.69,7.8x250mm
Sales Rep A,Sales Rep A,12/21/2023,Invoice,SO2025002921,Account_0041_QLF,Account_0041,FAKE-00066,6262.7,5,,South Korea,"SRT-C SEC, 5μm, 1000Å, 4.6×300 mm",SEC,SRT-C SEC,5,1000,4.6,300,1302.84,1160.69,4.6x300mm
Sales Rep B,Sales Rep B,5/23/2023,Invoice,SO2025006158,Account_0041_PYY,Account_0041,FAKE-00004,3288.18,2,,Canada,"Zenix SEC, 3μm, 300Å, 7.8×300 mm",IEX,Zenix SEC,3,300,7.8,300,1675.4,1306.37,7.8x300mm
Sales Rep B,Sales Rep B,12/6/2023,Invoice,SO2024006823,Account_0041_RKY,Account_0041,FAKE-01007,2382.15,3,,Italy,"Proteomix WCX, 10μm, 1000Å, 4.6×250 mm",Service,Proteomix WCX,10,1000,4.6,250,905.32,700.86,4.6x250mm
Sales Rep B,Sales Rep B,11/7/2023,Invoice,SO2024009772,Account_0041_JKK,Account_0041,FAKE-00013,738.42,1,,Spain,"HIC Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,843.62,721.43,4.6x150mm
Sales Rep D,Sales Rep D,2/2/2025,Invoice,SO2025012665,Account_0041_DTW,Account_0041,FAKE-01103,495.97,1,,UK,"HP-Amino, 3μm, 100Å, 7.8×50 mm",SEC,HP-Amino,3,100,7.8,50,550.95,418.25,7.8x50mm
Sales Rep A,Sales Rep A,8/7/2025,Order,SO2025000017,Account_0213_YOP,Account_0213,FAKE-00004,1712.15,5,,Mexico,"SRT-C SEC, 10μm, 300Å, 4.6×50 mm",SEC,SRT-C SEC,10,300,4.6,50,346.35,273.85,4.6x50mm
Sales Rep A,Sales Rep A,12/26/2023,Invoice,SO2023001113,Account_0213_CFK,Account_0213,FAKE-00032,676.9,1,RI,USA,"SRT-C SEC, 5μm, 300Å, 2.1×250 mm",SEC,SRT-C SEC,5,300,2.1,250,741.2,655.44,2.1x250mm
Sales Rep C,Sales Rep C,4/6/2025,Order,SO2023001734,Account_0213_JJI,Account_0213,FAKE-00114,3374.64,3,,Japan,"SRT-C SEC, 3μm, 1000Å, 2.1×300 mm",SEC,SRT-C SEC,3,1000,2.1,300,1398.41,1030.82,2.1x300mm
Sales Rep B,Sales Rep B,11/2/2023,Invoice,SO2023007926,Account_0213_NKL,Account_0213,FAKE-00078,994.55,1,HI,USA,"Sepax Protein Standard Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1076.12,967.33,4.6x150mm
Sales Rep A,Sales Rep A,2/12/2025,Invoice,SO2024009646,Account_0213_ZAS,Account_0213,FAKE-00029,5064.1,5,FL,USA,"SRT-C SEC, 10μm, 1000Å, 4.6×250 mm",SEC,SRT-C SEC,10,1000,4.6,250,1068.32,900.12,4.6x250mm
Sales Rep A,Sales Rep A,3/15/2023,Invoice,SO2025012407,Account_0213_LQU,Account_0213,FAKE-00108,6402.48,4,RI,USA,"Zenix SEC, 5μm, 1000Å, 7.8×300 mm",SEC,Zenix SEC,5,1000,7.8,300,1631.84,1220.52,7.8x300mm
Sales Rep B,Sales Rep B,10/14/2023,Order,SO2025012809,Account_0213_ZEK,Account_0213,FAKE-00049,266.71,1,,South Korea,"Phenyl, 5μm, 100Å, 4.6×50 mm",Service,Phenyl,5,100,4.6,50,280.82,211.35,4.6x50mm
Sales Rep A,Sales Rep A,9/28/2023,Invoice,SO2023010752,Account_0008_VQB,Account_0008,FAKE-00030,2511.18,2,WI,USA,"SRT-C SEC, 3μm, 1000Å, 2.1×300 mm",SEC,SRT-C SEC,3,1000,2.1,300,1402.36,1001.41,2.1x300mm
Sales Rep B,Sales Rep B,12/27/2024,Invoice,SO2023000171,Account_0008_ZJK,Account_0008,FAKE-00720,2504.65,5,IL,USA,"Zenix SEC, 3μm, 1000Å, 4.6×50 mm",SEC,Zenix SEC,3,1000,4.6,50,625.38,498.05,4.6x50mm
Sales Rep D,Sales Rep D,4/15/2023,Invoice,SO2023012789,Account_0008_IFL,Account_0008,FAKE-00711,6190.7,5,,Mexico,"Proteomix SEC, 3μm, 1000Å, 7.8×150 mm",HIC,Proteomix SEC,3,1000,7.8,150,1445.57,1109.36,7.8x150mm
Sales Rep C,Sales Rep C,10/8/2024,Invoice,SO2025004010,Account_0052_RZL,Account_0052,FAKE-00011,1489.52,2,,Netherlands,"SRT-C SEC, 5μm, 300Å, 2.1×250 mm",HIC,SRT-C SEC,5,300,2.1,250,799.04,662.45,2.1x250mm
Sales Rep A,Sales Rep A,9/27/2023,Order,SO2023002241,Account_0052_CZK,Account_0052,FAKE-00726,4064.64,3,NY,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",Service,General,5,300,4.6,150,1367.49,1114.03,4.6x150mm
Sales Rep A,Sales Rep A,2/8/2024,Invoice,SO2023007827,Account_0052_ZPF,Account_0052,FAKE-00098,711.77,1,,India,"Tween Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,870.46,666.46,4.6x150mm
Sales Rep A,Sales Rep A,3/16/2025,Order,SO2025005438,Account_0006_UOJ,Account_0006,FAKE-00834,799.89,1,KY,USA,"SRT-C SEC, 3μm, 1000Å, 7.8×50 mm",SEC,SRT-C SEC,3,1000,7.8,50,967.26,774.54,7.8x50mm
Sales Rep A,Sales Rep A,8/19/2023,Invoice,SO2024004684,Account_0006_AWJ,Account_0006,FAKE-00042,2880.72,2,HI,USA,"SRT-C SEC, 5μm, 1000Å, 7.8×250 mm",Carbomix,SRT-C SEC,5,1000,7.8,250,1456.56,1139.83,7.8x250mm
Sales Rep C,Sales Rep C,9/22/2023,Order,SO2025007676,Account_0006_HWJ,Account_0006,FAKE-00018,919.72,2,,India,"Proteomix SCX, 10μm, 300Å, 7.8×50 mm",SEC,Proteomix SCX,10,300,7.8,50,475.81,398.08,7.8x50mm
Sales Rep A,Sales Rep A,2/21/2024,Invoice,SO2023007977,Account_0005_BRT,Account_0005,FAKE-00122,3629.0,5,NV,USA,"Zenix SEC, 10μm, 1000Å, 2.1×250 mm",SEC,Zenix SEC,10,1000,2.1,250,838.22,678.63,2.1x250mm
Sales Rep B,Sales Rep B,3/31/2023,Invoice,SO2025004109,Account_0005_IIN,Account_0005,FAKE-00007,2810.82,2,,Japan,"SRT-C SEC, 3μm, 1000Å, 2.1×300 mm",IEX,SRT-C SEC,3,1000,2.1,300,1451.33,1062.89,2.1x300mm
Sales Rep B,Sales Rep B,5/6/2023,Order,SO2023004185,Account_0005_SKI,Account_0005,FAKE-00892,170.67,1,TN,USA,"HP-Amino, 3μm, 300Å, 2.1×50 mm",SEC,HP-Amino,3,300,2.1,50,194.65,163.67,2.1x50mm
Sales Rep D,Sales Rep D,1/19/2025,Order,SO2024012088,Account_0240_VIL,Account_0240,FAKE-00009,2258.35,5,,Denmark,"FPLC Empty Column Item, 5μm, 300Å, 4.6×150 mm",Carbomix,General,5,300,4.6,150,451.99,322.08,4.6x150mm
Sales Rep B,Sales Rep B,11/21/2023,Invoice,SO2024013879,Account_0240_RXM,Account_0240,FAKE-01202,5061.0,5,DE,USA,"C18, 3μm, 1000Å, 2.1×300 mm",Packing Service,C18,3,1000,2.1,300,1013.35,787.96,2.1x300mm
Sales Rep D,Sales Rep D,11/16/2024,Invoice,SO2024008923,Account_0062_URT,Account_0062,FAKE-00001,1101.42,2,MN,USA,"Zenix SEC, 3μm, 100Å, 2.1×150 mm",SEC,Zenix SEC,3,100,2.1,150,587.32,489.63,2.1x150mm
Sales Rep D,Sales Rep D,11/18/2024,Order,SO2023004029,Account_0062_ZUO,Account_0062,FAKE-00663,8856.15,5,,Mexico,"Proteomix SEC, 3μm, 1000Å, 7.8×250 mm",SEC,Proteomix SEC,3,1000,7.8,250,1820.23,1364.83,7.8x250mm
Sales Rep A,Sales Rep A,10/4/2023,Order,SO2023000882,Account_0061_QRJ,Account_0061,FAKE-00658,5910.8,4,,Spain,"SRT-C SEC, 5μm, 1000Å, 7.8×250 mm",SEC,SRT-C SEC,5,1000,7.8,250,1520.61,1084.79,7.8x250mm
Sales Rep A,Sales Rep A,6/17/2024,Invoice,SO2024002380,Account_0061_PFP,Account_0061,FAKE-00008,580.09,1,ND,USA,"Proteomix SEC, 5μm, 300Å, 4.6×150 mm",SEC,Proteomix SEC,5,300,4.6,150,640.8,503.88,4.6x150mm
Sales Rep D,Sales Rep D,6/23/2025,Invoice,SO2024002272,Account_0093_MED,Account_0093,FAKE-00009,1798.89,3,ID,USA,"HIC Item, 5μm, 300Å, 4.6×150 mm",HIC,General,5,300,4.6,150,748.86,569.74,4.6x150mm
Sales Rep A,Sales Rep A,9/14/2023,Invoice,SO2025012794,Account_0093_OUS,Account_0093,FAKE-01196,2862.04,4,WA,USA,"SRT-C SEC, 3μm, 100Å, 7.8×50 mm",Accessories,SRT-C SEC,3,100,7.8,50,755.31,599.12,7.8x50mm
Sales Rep C,Sales Rep C,6/30/2023,Invoice,SO2023002892,Account_0093_JBJ,Account_0093,FAKE-01026,1049.3,1,,Sweden,"Service Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1172.94,912.22,4.6x150mm
Sales Rep D,Sales Rep D,9/3/2025,Invoice,SO2023000480,Account_0093_VVY,Account_0093,FAKE-00086,3936.4,4,WA,USA,"Proteomix SAX, 10μm, 1000Å, 7.8×250 mm",Sepax Protein Standard,Proteomix SAX,10,1000,7.8,250,1092.82,943.99,7.8x250mm
Sales Rep A,Sales Rep A,7/26/2024,Invoice,SO2024011518,Account_0093_WXP,Account_0093,FAKE-01195,3046.74,3,DC,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1411.46,991.59,4.6x150mm
Sales Rep C,Sales Rep C,9/25/2024,Invoice,SO2023013692,Account_0626_EIT,Account_0626,FAKE-00020,473.94,3,IL,USA,"SRT-C SEC, 10μm, 100Å, 2.1×50 mm",SEC,SRT-C SEC,10,100,2.1,50,184.13,148.32,2.1x50mm
Sales Rep C,Sales Rep C,12/2/2024,Invoice,SO2025009224,Account_0626_GHU,Account_0626,FAKE-00006,2807.06,2,VT,USA,"Zenix SEC, 5μm, 1000Å, 7.8×300 mm",SEC,Zenix SEC,5,1000,7.8,300,1582.28,1196.31,7.8x300mm
Sales Rep A,Sales Rep A,5/3/2023,Invoice,SO2024014428,Account_0024_QPZ,Account_0024,FAKE-00025,1221.06,3,,Italy,"HIC Item, 5μm, 300Å, 4.6×150 mm",RP,General,5,300,4.6,150,450.76,334.09,4.6x150mm
Sales Rep C,Sales Rep C,1/23/2024,Invoice,SO2024001513,Account_0024_FGI,Account_0024,FAKE-00058,2366.48,2,MN,USA,"SRT-C SEC, 5μm, 1000Å, 7.8×250 mm",Affinity,SRT-C SEC,5,1000,7.8,250,1430.78,1127.48,7.8x250mm
Sales Rep C,Sales Rep C,6/8/2023,Invoice,SO2024006958,Account_0024_DJN,Account_0024,FAKE-00003,4517.76,4,KY,USA,"Affinity Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1293.88,1085.21,4.6x150mm
Sales Rep D,Sales Rep D,8/25/2023,Invoice,SO2025014081,Account_0024_OTT,Account_0024,FAKE-00083,1330.0,4,,Denmark,"HILIC Item, 5μm, 300Å, 4.6×150 mm",RP,General,5,300,4.6,150,376.85,264.56,4.6x150mm
Sales Rep A,Sales Rep A,6/23/2023,Invoice,SO2023003993,Account_0024_BRQ,Account_0024,FAKE-00062,840.16,1,,South Korea,"Proteomix SEC, 5μm, 1000Å, 7.8×150 mm",SEC,Proteomix SEC,5,1000,7.8,150,1124.1,811.38,7.8x150mm
Sales Rep C,Sales Rep C,7/5/2024,Order,SO2024000031,Account_0024_NIS,Account_0024,FAKE-00044,1161.39,1,,Japan,"Affinity Item, 5μm, 300Å, 4.6×150 mm",Carbomix,General,5,300,4.6,150,1336.25,989.21,4.6x150mm
Sales Rep C,Sales Rep C,12/2/2024,Invoice,SO2023014274,Account_0024_HKI,Account_0024,FAKE-00034,5970.24,4,OH,USA,"Zenix SEC, 5μm, 1000Å, 7.8×300 mm",Sepax Protein Standard,Zenix SEC,5,1000,7.8,300,1545.65,1257.64,7.8x300mm
Sales Rep D,Sales Rep D,7/24/2023,Order,SO2024005776,Account_0011_IHI,Account_0011,FAKE-00003,777.53,1,AZ,USA,"Proteomix SEC, 5μm, 300Å, 7.8×150 mm",RP,Proteomix SEC,5,300,7.8,150,869.83,690.62,7.8x150mm
Sales Rep D,Sales Rep D,10/9/2023,Invoice,SO2023011793,Account_0011_MLP,Account_0011,FAKE-00015,4893.2,5,,Denmark,"SRT-C SEC, 10μm, 1000Å, 4.6×250 mm",SEC,SRT-C SEC,10,1000,4.6,250,1034.1,900.84,4.6x250mm
Sales Rep D,Sales Rep D,2/21/2023,Order,SO2024008230,Account_0012_JGV,Account_0012,FAKE-00005,536.28,2,DC,USA,"Proteomix SAX, 3μm, 1000Å, 2.1×50 mm",Accessories,Proteomix SAX,3,1000,2.1,50,279.24,245.55,2.1x50mm
Sales Rep D,Sales Rep D,1/27/2025,Invoice,SO2023009759,Account_0012_WIC,Account_0012,FAKE-00882,3440.3,5,,Canada,"Accessories Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,802.99,551.69,4.6x150mm
Sales Rep A,Sales Rep A,3/12/2023,Order,SO2023006372,Account_0012_RKZ,Account_0012,FAKE-00933,206.16,1,AZ,USA,"HP-Amino, 3μm, 1000Å, 2.1×50 mm",SEC,HP-Amino,3,1000,2.1,50,246.97,199.31,2.1x50mm
Sales Rep D,Sales Rep D,7/14/2025,Invoice,SO2024002143,Account_0012_VJZ,Account_0012,FAKE-00114,5501.85,5,OK,USA,"SRT-C SEC, 5μm, 1000Å, 7.8×250 mm",IEX,SRT-C SEC,5,1000,7.8,250,1417.46,1069.18,7.8x250mm
Sales Rep A,Sales Rep A,8/4/2025,Invoice,SO2024010171,Account_0012_ZTA,Account_0012,FAKE-00008,2566.36,4,,UK,"SRT-C SEC, 10μm, 100Å, 4.6×250 mm",SEC,SRT-C SEC,10,100,4.6,250,803.01,633.43,4.6x250mm
Sales Rep D,Sales Rep D,4/19/2024,Order,SO2024011701,Account_0012_LNX,Account_0012,FAKE-00090,2497.04,2,AR,USA,"SRT-C SEC, 5μm, 1000Å, 7.8×300 mm",Carbomix,SRT-C SEC,5,1000,7.8,300,1670.03,1157.89,7.8x300mm
Sales Rep C,Sales Rep C,2/10/2023,Invoice,SO2024003886,Account_0012_JNN,Account_0012,FAKE-00022,3699.5,5,AZ,USA,"Sepax Protein Standard Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,936.45,656.64,4.6x150mm
Sales Rep B,Sales Rep B,3/19/2024,Invoice,SO2024011017,Account_0012_QAL,Account_0012,FAKE-00770,3664.95,5,,Israel,"Phenyl, 10μm, 300Å, 7.8×250 mm",SEC,Phenyl,10,300,7.8,250,765.56,593.37,7.8x250mm
Sales Rep C,Sales Rep C,6/17/2024,Invoice,SO2024010381,Account_0012_OXX,Account_0012,FAKE-00980,1875.56,4,MI,USA,"Zenix SEC, 3μm, 100Å, 2.1×150 mm",IEX,Zenix SEC,3,100,2.1,150,602.19,444.94,2.1x150mm
Sales Rep B,Sales Rep B,2/14/2024,Invoice,SO2025006968,Account_0012_BZW,Account_0012,FAKE-00797,4986.32,4,OK,USA,"SRT-C SEC, 5μm, 1000Å, 7.8×300 mm",RP,SRT-C SEC,5,1000,7.8,300,1559.46,1197.87,7.8x300mm
Sales Rep C,Sales Rep C,4/8/2025,Order,SO2023011892,Account_0012_IFT,Account_0012,FAKE-00808,5039.25,5,DE,USA,"SRT-C SEC, 3μm, 1000Å, 2.1×300 mm",Accessories,SRT-C SEC,3,1000,2.1,300,1392.36,932.14,2.1x300mm
Sales Rep C,Sales Rep C,12/13/2024,Invoice,SO2023007425,Account_0012_COP,Account_0012,FAKE-00029,2895.75,5,CT,USA,"Zenix SEC, 3μm, 1000Å, 4.6×50 mm",Carbomix,Zenix SEC,3,1000,4.6,50,625.09,515.44,4.6x50mm
Sales Rep A,Sales Rep A,5/19/2024,Order,SO2025013202,Account_0012_RBX,Account_0012,FAKE-00036,1958.52,4,WI,USA,"Proteomix SEC, 10μm, 100Å, 4.6×150 mm",Sepax Protein Standard,Proteomix SEC,10,100,4.6,150,548.43,424.1,4.6x150mm
Sales Rep C,Sales Rep C,3/7/2025,Invoice,SO2023010554,Account_0012_AXI,Account_0012,FAKE-00063,521.76,3,WY,USA,"SRT-C SEC, 10μm, 100Å, 2.1×50 mm",IEX,SRT-C SEC,10,100,2.1,50,186.81,153.16,2.1x50mm
Sales Rep D,Sales Rep D,10/6/2023,Invoice,SO2023002499,Account_0097_VLP,Account_0097,FAKE-00800,2269.8,4,MS,USA,"Zenix SEC, 3μm, 1000Å, 4.6×50 mm",SEC,Zenix SEC,3,1000,4.6,50,591.26,518.96,4.6x50mm
Sales Rep B,Sales Rep B,3/8/2025,Invoice,SO2023005484,Account_0097_DJB,Account_0097,FAKE-00766,3902.12,4,,Mexico,"SRT-C SEC, 5μm, 300Å, 4.6×300 mm",RP,SRT-C SEC,5,300,4.6,300,1104.79,937.41,4.6x300mm
Sales Rep D,Sales Rep D,6/21/2025,Invoice,SO2025005951,Account_0503_LMX,Account_0503,FAKE-00039,4090.74,3,PA,USA,"Zenix SEC, 3μm, 300Å, 7.8×300 mm",SEC,Zenix SEC,3,300,7.8,300,1656.62,1240.61,7.8x300mm
Sales Rep A,Sales Rep A,9/6/2025,Invoice,SO2025000035,Account_0503_VNW,Account_0503,FAKE-00003,8312.45,5,CT,USA,"Zenix SEC, 3μm, 1000Å, 7.8×300 mm",SEC,Zenix SEC,3,1000,7.8,300,1968.66,1520.42,7.8x300mm
Sales Rep B,Sales Rep B,9/13/2025,Invoice,SO2023010593,Account_0503_RNA,Account_0503,FAKE-00024,4411.05,5,KY,USA,"SRT-C SEC, 5μm, 300Å, 4.6×300 mm",IEX,SRT-C SEC,5,300,4.6,300,1043.36,841.4,4.6x300mm
Sales Rep C,Sales Rep C,2/18/2023,Invoice,SO2024005332,Account_0082_RKD,Account_0082,FAKE-00001,660.64,2,,South Korea,"Proteomix SCX, 10μm, 1000Å, 4.6×50 mm",Affinity,Proteomix SCX,10,1000,4.6,50,383.74,315.05,4.6x50mm
Sales Rep D,Sales Rep D,12/4/2024,Credit Memo,SO2025010937,Account_0082_ESC,Account_0082,FAKE-00019,6450.5,5,,Singapore,"SRT-C SEC, 5μm, 1000Å, 4.6×300 mm",SEC,SRT-C SEC,5,1000,4.6,300,1311.86,1084.15,4.6x300mm
Sales Rep B,Sales Rep B,10/25/2024,Order,SO2023013146,Account_0082_BES,Account_0082,FAKE-00112,1828.56,3,,Mexico,"Zenix SEC, 3μm, 1000Å, 4.6×50 mm",RP,Zenix SEC,3,1000,4.6,50,627.97,549.41,4.6x50mm
Sales Rep D,Sales Rep D,3/20/2025,Invoice,SO2024002290,Account_0058_ZHE,Account_0058,FAKE-00025,1123.22,1,SD,USA,"Proteomix WCX, 10μm, 1000Å, 7.8×300 mm",SEC,Proteomix WCX,10,1000,7.8,300,1234.33,970.52,7.8x300mm
Sales Rep D,Sales Rep D,2/8/2024,Order,SO2025003059,Account_0058_DSL,Account_0058,FAKE-00783,2298.4,5,,India,"Zenix SEC, 10μm, 300Å, 7.8×50 mm",SEC,Zenix SEC,10,300,7.8,50,560.82,430.39,7.8x50mm
Sales Rep A,Sales Rep A,1/27/2024,Invoice,SO2025000038,Account_0133_MJD,Account_0133,FAKE-00710,594.26,1,AK,USA,"Proteomix SEC, 5μm, 300Å, 4.6×150 mm",SEC,Proteomix SEC,5,300,4.6,150,677.9,490.38,4.6x150mm
Sales Rep B,Sales Rep B,7/26/2024,Invoice,SO2025010364,Account_0133_DJU,Account_0133,FAKE-00120,5471.1,5,TN,USA,"Proteomix SAX, 3μm, 1000Å, 7.8×150 mm",Service,Proteomix SAX,3,1000,7.8,150,1183.99,1000.36,7.8x150mm
Sales Rep C,Sales Rep C,11/16/2024,Invoice,SO2024002113,Account_0133_XTC,Account_0133,FAKE-00023,1658.88,3,,Mexico,"Tween Item, 5μm, 300Å, 4.6×150 mm",Packing Service,General,5,300,4.6,150,615.41,531.04,4.6x150mm
Sales Rep D,Sales Rep D,2/25/2023,Invoice,SO2025014687,Account_0573_BWO,Account_0573,FAKE-00026,1205.0,2,,China,"Proteomix SEC, 10μm, 300Å, 4.6×150 mm",SEC,Proteomix SEC,10,300,4.6,150,603.07,442.39,4.6x150mm
Sales Rep B,Sales Rep B,5/1/2024,Invoice,SO2025008078,Account_0573_KYL,Account_0573,FAKE-00695,3952.1,5,,South Korea,"SRT-C SEC, 10μm, 100Å, 4.6×250 mm",HIC,SRT-C SEC,10,100,4.6,250,809.27,644.64,4.6x250mm
Sales Rep D,Sales Rep D,8/5/2025,Order,SO2024000040,Account_0749_VII,Account_0749,FAKE-00953,3297.93,3,NE,USA,"NP Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1199.0,879.34,4.6x150mm
Sales Rep D,Sales Rep D,4/7/2023,Invoice,SO2023007287,Account_0749_UVY,Account_0749,FAKE-00008,811.25,1,,India,"Proteomix SAX, 10μm, 1000Å, 4.6×300 mm",Accessories,Proteomix SAX,10,1000,4.6,300,1072.26,809.35,4.6x300mm
Sales Rep C,Sales Rep C,2/10/2024,Invoice,SO2023008061,Account_0749_QGW,Account_0749,FAKE-00011,1067.74,2,KY,USA,"Zenix SEC, 5μm, 300Å, 4.6×150 mm",SEC,Zenix SEC,5,300,4.6,150,677.73,503.33,4.6x150mm
Sales Rep D,Sales Rep D,4/7/2023,Invoice,SO2025015015,Account_0749_UVY,Account_0749,FAKE-00008,811.25,1,,India,"Proteomix SAX, 10μm, 1000Å, 4.6×300 mm",SEC,Proteomix SAX,10,1000,4.6,300,1072.26,809.35,4.6x300mm
Sales Rep D,Sales Rep D,8/5/2025,Order,SO2025015016,Account_0749_VII,Account_0749,FAKE-00953,3297.93,3,NE,USA,"NP Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1199.0,879.34,4.6x150mm
Sales Rep C,Sales Rep C,2/10/2024,Invoice,SO2025015017,Account_0749_QGW,Account_0749,FAKE-00011,1067.74,2,KY,USA,"Zenix SEC, 5μm, 300Å, 4.6×150 mm",SEC,Zenix SEC,5,300,4.6,150,677.73,503.33,4.6x150mm
Sales Rep C,Sales Rep C,2/10/2024,Invoice,SO2025015018,Account_0749_QGW,Account_0749,FAKE-00011,1067.74,2,KY,USA,"Zenix SEC, 5μm, 300Å, 4.6×150 mm",SEC,Zenix SEC,5,300,4.6,150,677.73,503.33,4.6x150mm
Sales Rep D,Sales Rep D,4/7/2023,Invoice,SO2025015019,Account_0749_UVY,Account_0749,FAKE-00008,811.25,1,,India,"Proteomix SAX, 10μm, 1000Å, 4.6×300 mm",SEC,Proteomix SAX,10,1000,4.6,300,1072.26,809.35,4.6x300mm
Sales Rep D,Sales Rep D,4/7/2023,Invoice,SO2025015020,Account_0749_UVY,Account_0749,FAKE-00008,811.25,1,,India,"Proteomix SAX, 10μm, 1000Å, 4.6×300 mm",SEC,Proteomix SAX,10,1000,4.6,300,1072.26,809.35,4.6x300mm
Sales Rep C,Sales Rep C,2/10/2024,Invoice,SO2025015021,Account_0749_QGW,Account_0749,FAKE-00011,1067.74,2,KY,USA,"Zenix SEC, 5μm, 300Å, 4.6×150 mm",Service,Zenix SEC,5,300,4.6,150,677.73,503.33,4.6x150mm
Sales Rep D,Sales Rep D,8/5/2025,Order,SO2025015022,Account_0749_VII,Account_0749,FAKE-00953,3297.93,3,NE,USA,"NP Item, 5μm, 300Å, 4.6×150 mm",HIC,General,5,300,4.6,150,1199.0,879.34,4.6x150mm
Sales Rep D,Sales Rep D,4/7/2023,Invoice,SO2025015023,Account_0749_UVY,Account_0749,FAKE-00008,811.25,1,,India,"Proteomix SAX, 10μm, 1000Å, 4.6×300 mm",SEC,Proteomix SAX,10,1000,4.6,300,1072.26,809.35,4.6x300mm
Sales Rep C,Sales Rep C,2/17/2024,Order,SO2023007638,Account_0019_TTX,Account_0019,FAKE-00703,2493.15,5,ND,USA,"Zenix SEC, 3μm, 1000Å, 4.6×50 mm",SEC,Zenix SEC,3,1000,4.6,50,624.44,498.4,4.6x50mm
Sales Rep A,Sales Rep A,7/14/2025,Invoice,SO2025010268,Account_0019_JBR,Account_0019,FAKE-00658,1636.11,3,KY,USA,"HIC Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,563.44,430.23,4.6x150mm
Sales Rep C,Sales Rep C,8/7/2024,Invoice,SO2023003651,Account_0019_DDE,Account_0019,FAKE-00049,1459.66,2,CO,USA,"Proteomix SCX, 10μm, 1000Å, 2.1×250 mm",SEC,Proteomix SCX,10,1000,2.1,250,737.02,574.12,2.1x250mm
Sales Rep C,Sales Rep C,4/6/2025,Invoice,SO2023000078,Account_0019_EGW,Account_0019,FAKE-00044,2738.3,5,,Brazil,"Service Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,584.59,470.68,4.6x150mm
Sales Rep C,Sales Rep C,4/14/2025,Order,SO2023000789,Account_0019_PFA,Account_0019,FAKE-00049,1352.08,4,IL,USA,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,397.56,302.55,4.6x150mm
